--- DATEN DER WETTERSTATION ---
ID ;101 
Kuerzel der Wetterdienstes ;rzk 
ID innerhalb des Wetterdienstes ;7 
Staat ;DE 
Bundesland ; 
Gemeinde ; 
PLZ ;23847 
Ort ;Kastorf- 
Schreibweise ; 
Geografische Länge (Grad dezimal) ;10.5701 
Geografische Breite (Grad dezimal) ;53.7488 
Höhe über dem Meer (Meter) ;0 
Bemerkung ; 
Letzte Datensatzänderung (YYYYMMDDhhmmss) ;2019-05-09 11:02:19 
-------------------------------
 
id;tag;zeit;zr;typ;l_temp_30;l_temp_200;taupunkt;l_feucht_30;l_feucht_200;b_temp_5;b_temp_20;ns;benetzung;verdunstung
6292356;2022-06-08;7;s;m;11.3;8.7;;97;100;12;11.5;0;18;
6292387;2022-06-08;8;s;m;12;10.9;;97;100;11.9;11.4;0;21;
6292388;2022-06-08;9;s;m;13.8;12.7;;93;100;12;11.4;0;22;
6292389;2022-06-08;10;s;m;15.3;14.3;;86;100;12.1;11.5;0;18;
6292390;2022-06-08;11;s;m;15.7;15.4;;87;100;12.3;11.6;0;15;
6292391;2022-06-08;12;s;m;18.8;20.9;;75;88;12.7;11.8;0;6;
6292392;2022-06-08;13;s;m;19.9;22.8;;72;77;13.2;12.1;0;2;
6292393;2022-06-08;14;s;m;20.8;23;;70;77;13.6;12.4;0;2;
6292394;2022-06-08;15;s;m;21.4;22.6;;68;79;14;12.7;0;2;
6292395;2022-06-08;16;s;m;22.6;22.9;;62;80;14.3;13;0;2;
6292396;2022-06-08;17;s;m;22.8;22.1;;59;81;14.5;13.2;0;2;
6292397;2022-06-08;18;s;m;22.6;20;;60;87;14.6;13.3;0;1;
6292398;2022-06-08;19;s;m;22.2;19;;64;100;14.7;13.4;0;1;
6292399;2022-06-08;20;s;m;20.6;18.5;;72;98;14.7;13.5;0;1;
6292400;2022-06-08;21;s;m;19.4;17.3;;79;100;14.6;13.4;0;2;
6292401;2022-06-08;22;s;m;18.3;16.4;;84;100;14.5;13.4;0;3;
6292402;2022-06-08;23;s;m;17.5;15.7;;87;100;14.4;13.3;0;5;
6292403;2022-06-09;0;s;m;16.5;15;;86;100;14.3;13.3;0;6;
6292404;2022-06-09;1;s;m;15.8;14.5;;89;100;14.2;13.2;0;7;
6292405;2022-06-09;2;s;m;15;13.8;;93;100;14.1;13.1;0;11;
6292406;2022-06-09;3;s;m;14;13.1;;96;100;13.9;13;0;13;
6292407;2022-06-09;4;s;m;14;13.7;;97;100;13.8;13;0;17;
6292408;2022-06-09;5;s;m;13.8;13.7;;98;100;13.8;12.9;0;19;
6292409;2022-06-09;6;s;m;13.9;13.7;;99;100;13.7;12.8;0;21;
6292410;2022-06-09;7;s;m;14.1;13.8;;99;100;13.7;12.8;0;23;
6292411;2022-06-09;8;s;m;14.3;14;;99;100;13.6;12.8;0;25;
6292412;2022-06-09;9;s;m;15.5;15.4;;97;100;13.7;12.8;0;26;
6292413;2022-06-09;10;s;m;16.3;16;;93;100;13.7;12.8;0;18;
6292414;2022-06-09;11;s;m;17.2;16.7;;83;100;13.8;12.9;0;8;
6292445;2022-06-09;12;s;m;18.8;19.2;;77;97;14;13;0;3;
6292446;2022-06-09;13;s;m;19.3;20.2;;76;94;14.2;13.1;0;2;
6292447;2022-06-09;14;s;m;19.8;20.9;;74;91;14.5;13.3;0;2;
6292448;2022-06-09;15;s;m;20.1;21.3;;70;85;14.7;13.5;0;2;
6292449;2022-06-09;16;s;m;19.9;20.9;;69;84;14.9;13.6;0;1;
6292450;2022-06-09;17;s;m;19.9;20.8;;69;82;15;13.7;0;1;
6292451;2022-06-09;18;s;m;20.1;20.4;;67;81;15.1;13.8;0;1;
6292452;2022-06-09;19;s;m;19.5;18.9;;66;82;15.2;13.9;0;1;
6292453;2022-06-09;20;s;m;18.6;17.5;;72;89;15.1;13.9;0;1;
6292454;2022-06-09;21;s;m;16.7;15.6;;79;98;15;13.9;0;1;
6292455;2022-06-09;22;s;m;15;14.4;;87;100;14.8;13.8;0;2;
6292456;2022-06-09;23;s;m;14.2;13.8;;89;100;14.7;13.7;0;3;
6292457;2022-06-10;0;s;m;13.3;12.9;;91;100;14.5;13.6;0;4;
6292458;2022-06-10;1;s;m;12.4;12;;93;100;14.3;13.4;0;5;
6292459;2022-06-10;2;s;m;11.7;11.4;;95;100;14.1;13.3;0;7;
6292460;2022-06-10;3;s;m;11;10.6;;96;100;13.9;13.2;0;9;
6292461;2022-06-10;4;s;m;10.8;10.4;;97;100;13.8;13;0;11;
6292462;2022-06-10;5;s;m;9.7;8.5;;98;100;13.5;12.8;0;12;
6292463;2022-06-10;6;s;m;9.8;8;;98;100;13.3;12.7;0;13;
6292464;2022-06-10;7;s;m;12.6;10;;96;100;13.2;12.5;0;17;
6292465;2022-06-10;8;s;m;13.5;12.1;;96;100;13.1;12.5;0;19;
6292466;2022-06-10;9;s;m;14.9;12.9;;90;100;13.1;12.4;0;17;
6292467;2022-06-10;10;s;m;17.8;14.4;;74;100;13.2;12.5;0;9;
6292499;2022-06-10;11;s;m;20.1;19.2;;63;92;13.4;12.6;0;2;
6292500;2022-06-10;12;s;m;21.2;22.2;;59;73;13.8;12.8;0;2;
6292501;2022-06-10;13;s;m;22;24;;57;65;14.3;13.1;0;2;
6292502;2022-06-10;14;s;m;22.2;23;;56;70;14.6;13.4;0;2;
6292503;2022-06-10;15;s;m;23.4;24.1;;53;66;15;13.6;0;2;
6292504;2022-06-10;16;s;m;22.7;22.5;;57;70;15.2;13.8;0;1;
6292505;2022-06-10;17;s;m;21.4;20.3;;63;78;15.3;14;0;1;
6292506;2022-06-10;18;s;m;20.7;19.4;;67;83;15.3;14;0;1;
6292507;2022-06-10;19;s;m;20.7;19.3;;69;92;15.3;14.1;0;1;
6292508;2022-06-10;20;s;m;21;19.3;;71;95;15.3;14.1;0;1;
6292509;2022-06-10;21;s;m;20.7;18.1;;71;99;15.3;14.1;0;1;
6292510;2022-06-10;22;s;m;17.8;15.8;;82;100;15.1;14;0;2;
6292511;2022-06-10;23;s;m;16.8;15.4;;90;100;15;13.9;0.1;7;
6292512;2022-06-11;0;s;m;16.7;15.7;;93;100;14.8;13.8;0;12;
6292513;2022-06-11;1;s;m;16.2;15.2;;93;100;14.7;13.8;0;14;
6292514;2022-06-11;2;s;m;15.1;13.8;;95;100;14.6;13.7;0;16;
6292515;2022-06-11;3;s;m;15.2;14;;97;100;14.5;13.6;0;19;
6292516;2022-06-11;4;s;m;15.2;14.3;;98;100;14.4;13.5;0;23;
6292517;2022-06-11;5;s;m;15.4;14.8;;98;100;14.3;13.5;0;25;
6292518;2022-06-11;6;s;m;15.5;14.7;;98;100;14.3;13.4;0;28;
6292519;2022-06-11;7;s;m;16.2;15.3;;97;100;14.3;13.4;0;29;
6292520;2022-06-11;8;s;m;17.6;16.1;;95;100;14.3;13.4;0;30;
6292521;2022-06-11;9;s;m;19.5;16.9;;84;100;14.3;13.4;0;22;
6292550;2022-06-11;10;s;m;20.9;18.5;;77;100;14.4;13.5;0;10;
6292551;2022-06-11;11;s;m;21;19.4;;75;100;14.6;13.5;0;4;
6292552;2022-06-11;12;s;m;22.8;22.6;;65;85;14.8;13.7;0;2;
6292553;2022-06-11;13;s;m;21.9;21.4;;59;79;15.1;13.9;0;2;
6292554;2022-06-11;14;s;m;22.7;23.6;;54;66;15.4;14.1;0;2;
6292555;2022-06-11;15;s;m;22.8;23.9;;55;66;15.6;14.3;0;2;
6292556;2022-06-11;16;s;m;22.6;23.9;;59;67;15.8;14.4;0;2;
6292557;2022-06-11;17;s;m;22.5;23.6;;58;67;15.9;14.6;0;2;
6292558;2022-06-11;18;s;m;22.5;22.7;;57;68;16;14.7;0;1;
6292559;2022-06-11;19;s;m;22;21.2;;59;71;16.1;14.8;0;1;
6292560;2022-06-11;20;s;m;21.1;19.3;;60;76;16;14.8;0;1;
6292561;2022-06-11;21;s;m;19.3;17;;64;85;15.9;14.7;0;1;
6292562;2022-06-11;22;s;m;16.9;14.9;;71;98;15.7;14.6;0;1;
6292563;2022-06-11;23;s;m;14.2;12.7;;80;100;15.4;14.4;0;1;
6292564;2022-06-12;0;s;m;12.9;11.3;;85;100;15.1;14.2;0;2;
6292565;2022-06-12;1;s;m;11.5;10.3;;87;100;14.8;14;0;3;
6292566;2022-06-12;2;s;m;10.7;9.5;;91;100;14.5;13.7;0;4;
6292567;2022-06-12;3;s;m;11.2;10.1;;93;100;14.2;13.5;0;6;
6292568;2022-06-12;4;s;m;11.4;10.7;;92;100;14;13.3;0;7;
6292569;2022-06-12;5;s;m;10.6;9.9;;93;100;13.8;13.2;0;8;
6292570;2022-06-12;6;s;m;10.3;9.1;;94;100;13.6;13;0;9;
6292571;2022-06-12;7;s;m;13.5;10;;90;100;13.6;12.9;0;11;
6292572;2022-06-12;8;s;m;16.2;11.8;;81;100;13.5;12.9;0;13;
6292573;2022-06-12;9;s;m;17;13.1;;74;100;13.5;12.8;0;10;
6292604;2022-06-12;10;s;m;19.4;15;;66;100;13.6;12.8;0;4;
6292605;2022-06-12;11;s;m;21.2;20.2;;59;83;13.8;13;0;1;
6292606;2022-06-12;12;s;m;21.9;22.6;;54;66;14.3;13.2;0;2;
6292607;2022-06-12;13;s;m;22.5;23.8;;51;61;14.7;13.5;0;2;
6292608;2022-06-12;14;s;m;22.8;23.6;;51;63;15;13.7;0;2;
6292609;2022-06-12;15;s;m;22.5;22.8;;51;64;15.3;14;0;2;
6292610;2022-06-12;16;s;m;20.4;20.2;;63;76;15.4;14.1;0;1;
6292611;2022-06-12;17;s;m;20.3;20.2;;63;77;15.4;14.2;0;1;
6292612;2022-06-12;18;s;m;19.5;19.1;;64;76;15.4;14.2;0;1;
6292613;2022-06-12;19;s;m;18.8;18.6;;64;74;15.4;14.3;0;1;
6292614;2022-06-12;20;s;m;19;17.7;;63;78;15.3;14.2;0;1;
6292615;2022-06-12;21;s;m;17.8;16.1;;63;79;15.3;14.2;0;1;
6292616;2022-06-12;22;s;m;15;13.6;;72;88;15.1;14.1;0;1;
6292617;2022-06-12;23;s;m;13;12;;81;99;14.8;13.9;0;1;
6292618;2022-06-13;0;s;m;11.9;11;;87;100;14.6;13.7;0;1;
6292619;2022-06-13;1;s;m;11.1;10.4;;91;100;14.3;13.6;0;2;
6292620;2022-06-13;2;s;m;10.5;9.3;;94;100;14.1;13.4;0;4;
6292621;2022-06-13;3;s;m;10.4;9.3;;96;100;13.8;13.2;0;5;
6292622;2022-06-13;4;s;m;10.6;10.1;;96;100;13.7;13;0;7;
6292623;2022-06-13;5;s;m;10.3;10;;97;100;13.5;12.9;0;9;
6292624;2022-06-13;6;s;m;10.5;10.2;;98;100;13.4;12.8;0;11;
6292625;2022-06-13;7;s;m;11.3;11.2;;98;100;13.3;12.7;0;12;
6292626;2022-06-13;8;s;m;12;11.8;;94;100;13.4;12.7;0;11;
6292627;2022-06-13;9;s;m;13.5;12.5;;88;100;13.3;12.6;0;8;
6292628;2022-06-13;10;s;m;15.4;14.7;;78;98;13.4;12.7;0;4;
6292660;2022-06-13;11;s;m;14;14;;74;98;13.5;12.7;0.2;2;
6292661;2022-06-13;12;s;m;16;17.5;;68;78;13.7;12.8;0;1;
6292662;2022-06-13;13;s;m;16.7;18.9;;66;71;14;13;0;1;
6292663;2022-06-13;14;s;m;16.6;18.2;;66;72;14.2;13.2;0;1;
6292664;2022-06-13;15;s;m;16.6;18.2;;67;70;14.3;13.3;0;1;
6292665;2022-06-13;16;s;m;16.9;18.3;;67;72;14.4;13.4;0;1;
6292666;2022-06-13;17;s;m;16.5;16.6;;72;90;14.5;13.5;0.3;2;
6292667;2022-06-13;18;s;m;17.1;16.2;;63;87;14.6;13.5;0;1;
6292668;2022-06-13;19;s;m;16.1;15.6;;68;81;14.5;13.5;0;1;
6292669;2022-06-13;20;s;m;15.8;14.7;;65;79;14.4;13.5;0;1;
6292670;2022-06-13;21;s;m;14.7;13.3;;65;80;14.3;13.4;0;1;
6292671;2022-06-13;22;s;m;12.7;11.5;;74;92;14.1;13.3;0;1;
6292672;2022-06-13;23;s;m;11.1;10.2;;80;100;13.9;13.1;0;1;
6292673;2022-06-14;0;s;m;10.2;9.4;;86;100;13.7;13;0;2;
6292674;2022-06-14;1;s;m;9.5;9;;91;100;13.5;12.8;0;2;
6292675;2022-06-14;2;s;m;9;8.3;;92;100;13.3;12.6;0;3;
6292676;2022-06-14;3;s;m;8.8;8.1;;92;100;13.1;12.5;0;4;
6292677;2022-06-14;4;s;m;9.1;8.5;;94;100;12.9;12.3;0;6;
6292678;2022-06-14;5;s;m;9.7;9.5;;93;100;12.8;12.2;0;6;
6292679;2022-06-14;6;s;m;9.9;9.8;;93;100;12.7;12.1;0;7;
6292680;2022-06-14;7;s;m;10.7;9.9;;92;100;12.7;12.1;0;7;
6292711;2022-06-14;8;s;m;11.9;10.8;;87;100;12.7;12.1;0;6;
6292712;2022-06-14;9;s;m;13.4;12;;80;100;12.8;12.1;0;4;
6292713;2022-06-14;10;s;m;14.5;14.3;;73;93;12.8;12.1;0;2;
6292714;2022-06-14;11;s;m;14.9;15.3;;71;86;13;12.2;0;1;
6292715;2022-06-14;12;s;m;15.6;16.1;;70;84;13.1;12.3;0;1;
6292716;2022-06-14;13;s;m;16.8;17.5;;64;79;13.3;12.4;0;1;
6292717;2022-06-14;14;s;m;17.2;18.2;;65;77;13.5;12.6;0;1;
6292718;2022-06-14;15;s;m;16.9;17.8;;67;78;13.7;12.7;0;1;
6292719;2022-06-14;16;s;m;16.7;16.8;;69;83;13.8;12.8;0;1;
6292720;2022-06-14;17;s;m;17.2;17.5;;67;81;13.9;12.9;0;1;
6292721;2022-06-14;18;s;m;17.6;17.8;;66;80;14;13;0;1;
6292722;2022-06-14;19;s;m;17.8;18;;65;78;14.1;13;0;1;
6292723;2022-06-14;20;s;m;16.7;16.2;;72;88;14.2;13.1;0;1;
6292724;2022-06-14;21;s;m;16.8;15.2;;72;97;14.1;13.1;0;1;
6292725;2022-06-14;22;s;m;14.4;12.9;;77;98;14;13.1;0;1;
6292726;2022-06-14;23;s;m;11.2;10.3;;87;100;13.8;12.9;0;2;
6292727;2022-06-15;0;s;m;9.9;8.8;;92;100;13.5;12.8;0;3;
6292728;2022-06-15;1;s;m;8.8;8.1;;94;100;13.2;12.6;0;3;
6292729;2022-06-15;2;s;m;8.1;7.3;;95;100;12.9;12.4;0;4;
6292730;2022-06-15;3;s;m;9;8.2;;97;100;12.7;12.2;0;6;
6292731;2022-06-15;4;s;m;9.3;8.8;;97;100;12.6;12;0;7;
6292732;2022-06-15;5;s;m;9.1;8.7;;98;100;12.5;11.9;0;8;
6292733;2022-06-15;6;s;m;9.9;8.7;;98;100;12.4;11.9;0;10;
6292765;2022-06-15;7;s;m;11.6;10.5;;97;100;12.4;11.8;0;12;
6292766;2022-06-15;8;s;m;12.7;12.2;;96;100;12.5;11.9;0;12;
6292767;2022-06-15;9;s;m;14.5;12.8;;87;100;12.5;11.9;0;10;
6292768;2022-06-15;10;s;m;17.3;15.4;;73;100;12.7;12;0;5;
6292769;2022-06-15;11;s;m;18.9;18.7;;66;82;13.1;12.2;0;1;
6292770;2022-06-15;12;s;m;19.4;20.7;;62;70;13.4;12.4;0;1;
6292771;2022-06-15;13;s;m;19.5;20.4;;59;70;13.7;12.6;0;2;
6292772;2022-06-15;14;s;m;20.3;21.2;;54;64;14;12.8;0;1;
6292773;2022-06-15;15;s;m;21.2;21.6;;52;63;14.2;13;0;2;
6292774;2022-06-15;16;s;m;21.4;21.9;;53;59;14.4;13.2;0;2;
6292775;2022-06-15;17;s;m;21.4;21.3;;52;63;14.6;13.4;0;1;
6292776;2022-06-15;18;s;m;22;20.8;;51;64;14.7;13.5;0;2;
6292777;2022-06-15;19;s;m;21.4;20.9;;56;65;14.8;13.6;0;1;
6292778;2022-06-15;20;s;m;19.5;18.9;;63;69;14.8;13.6;0;1;
6292779;2022-06-15;21;s;m;16.9;16.2;;71;79;14.7;13.6;0;1;
6292780;2022-06-15;22;s;m;14.7;13.6;;81;97;14.5;13.5;0;1;
6292781;2022-06-15;23;s;m;12.8;11.5;;85;99;14.3;13.4;0;1;
6292782;2022-06-16;0;s;m;11.2;10.3;;90;100;14;13.2;0;2;
6292783;2022-06-16;1;s;m;10.6;9.7;;93;100;13.7;13;0;3;
6292784;2022-06-16;2;s;m;10.6;9.8;;95;100;13.5;12.8;0;4;
6292785;2022-06-16;3;s;m;10.4;9.7;;96;100;13.3;12.6;0;5;
6292786;2022-06-16;4;s;m;10.4;9.7;;97;100;13.2;12.5;0;6;
6292787;2022-06-16;5;s;m;10.4;9.7;;97;100;13;12.4;0;7;
6292788;2022-06-16;6;s;m;11.1;10.5;;98;100;13;12.3;0;9;
6292789;2022-06-16;7;s;m;12.2;11.8;;98;100;12.9;12.2;0;11;
6292790;2022-06-16;8;s;m;13.6;13.2;;96;100;13;12.3;0;10;
6292791;2022-06-16;9;s;m;14.4;13.8;;93;100;13;12.3;0;8;
6292792;2022-06-16;10;s;m;16;15.5;;85;99;13.2;12.4;0;5;
6292821;2022-06-16;11;s;m;17.7;17.6;;72;83;13.4;12.5;0;2;
6292822;2022-06-16;12;s;m;18.8;19.7;;61;67;13.6;12.7;0;1;
6292823;2022-06-16;13;s;m;19.3;20.7;;59;62;13.9;12.9;0;2;
6292824;2022-06-16;14;s;m;19.8;20.4;;58;64;14.2;13.1;0;2;
6292825;2022-06-16;15;s;m;20.9;22.2;;54;58;14.4;13.3;0;2;
6292826;2022-06-16;16;s;m;20.6;21.1;;56;63;14.6;13.4;0;2;
6292827;2022-06-16;17;s;m;20.8;22;;55;61;14.7;13.5;0;2;
6292828;2022-06-16;18;s;m;20.8;21.2;;54;60;14.9;13.6;0;1;
6292829;2022-06-16;19;s;m;20.9;20.5;;55;63;14.9;13.7;0;1;
6292830;2022-06-16;20;s;m;20.2;19;;57;67;15;13.8;0;1;
6292831;2022-06-16;21;s;m;17.9;16.4;;61;71;14.8;13.7;0;1;
6292832;2022-06-16;22;s;m;15.6;14.1;;68;85;14.6;13.7;0;1;
6292833;2022-06-16;23;s;m;14.1;12.7;;77;98;14.4;13.5;0;1;
6292834;2022-06-17;0;s;m;13.2;12.1;;83;100;14.2;13.4;0;1;
6292835;2022-06-17;1;s;m;12.8;11.6;;85;100;14.1;13.3;0;2;
6292836;2022-06-17;2;s;m;11.6;10.5;;89;100;13.9;13.1;0;2;
6292837;2022-06-17;3;s;m;10.7;9.6;;92;100;13.7;13;0;3;
6292838;2022-06-17;4;s;m;10.3;9.2;;94;100;13.5;12.8;0;4;
6292839;2022-06-17;5;s;m;10;8.6;;94;100;13.3;12.6;0;5;
6292840;2022-06-17;6;s;m;9.8;7.8;;94;100;13.1;12.5;0;5;
6292841;2022-06-17;7;s;m;13.8;9.8;;89;100;13;12.4;0;8;
6292872;2022-06-17;8;s;m;14.3;12;;89;100;12.9;12.3;0;9;
6292873;2022-06-17;9;s;m;15.7;13.3;;85;100;13;12.3;0;7;
6292874;2022-06-17;10;s;m;18.1;15.9;;73;99;13.1;12.4;0;3;
6292875;2022-06-17;11;s;m;20.6;20.5;;61;75;13.4;12.5;0;1;
6292876;2022-06-17;12;s;m;21.8;22.6;;55;64;13.8;12.8;0;2;
6292877;2022-06-17;13;s;m;22.7;24;;53;61;14.2;13.1;0;2;
6292878;2022-06-17;14;s;m;22.9;23.7;;54;63;14.6;13.3;0;2;
6292879;2022-06-17;15;s;m;21.6;21.2;;60;75;14.8;13.5;0;1;
6292880;2022-06-17;16;s;m;22;21.1;;58;76;14.9;13.7;0;1;
6292881;2022-06-17;17;s;m;23.2;22.4;;53;70;15.1;13.8;0;1;
6292882;2022-06-17;18;s;m;22.8;21.4;;57;76;15.2;13.9;0;1;
6292883;2022-06-17;19;s;m;21.3;19.6;;67;89;15.2;14;0;1;
6292884;2022-06-17;20;s;m;20.5;18.7;;70;97;15.2;14;0;1;
6292885;2022-06-17;21;s;m;19.6;18;;72;98;15.2;14;0;1;
6292886;2022-06-17;22;s;m;18.6;17.1;;74;100;15.1;14;0;2;
6292887;2022-06-17;23;s;m;18.1;15.6;;74;100;14.9;13.9;0;2;
6292888;2022-06-18;0;s;m;17;14.3;;77;100;14.8;13.8;0;3;
6292889;2022-06-18;1;s;m;15.7;13.6;;82;100;14.7;13.8;0;4;
6292890;2022-06-18;2;s;m;16;13.8;;79;100;14.6;13.7;0;6;
6292891;2022-06-18;3;s;m;15.9;14.1;;78;100;14.4;13.6;0;7;
6292892;2022-06-18;4;s;m;15.6;13.9;;78;100;14.3;13.5;0;8;
6292893;2022-06-18;5;s;m;15.4;13.8;;78;99;14.2;13.4;0;8;
6292894;2022-06-18;6;s;m;15.6;14.1;;78;97;14.2;13.3;0;6;
6292895;2022-06-18;7;s;m;17.6;14.8;;74;100;14.1;13.3;0;4;
6292896;2022-06-18;8;s;m;19.6;16.1;;71;100;14.2;13.3;0;2;
6292928;2022-06-18;9;s;m;21.4;17.6;;67;99;14.2;13.3;0;1;
6292929;2022-06-18;10;s;m;23.5;20.3;;63;90;14.3;13.4;0;1;
6292930;2022-06-18;11;s;m;25.2;24.4;;61;73;14.6;13.6;0;2;
6292931;2022-06-18;12;s;m;25.5;26.3;;62;66;15;13.8;0;2;
6292932;2022-06-18;13;s;m;25.3;27.1;;62;63;15.5;14.1;0;3;
6292933;2022-06-18;14;s;m;25.7;27.9;;61;61;15.8;14.5;0;3;
6292934;2022-06-18;15;s;m;25.5;27.7;;62;61;16.2;14.8;0;3;
6292935;2022-06-18;16;s;m;25.5;27.9;;60;59;16.5;15;0;3;
6292936;2022-06-18;17;s;m;24.5;26.4;;60;60;16.7;15.2;0;2;
6292937;2022-06-18;18;s;m;23.7;24.8;;61;63;16.8;15.4;0;2;
6292938;2022-06-18;19;s;m;22.4;22.5;;63;68;16.9;15.5;0;1;
6292939;2022-06-18;20;s;m;22.1;21.3;;65;73;16.8;15.4;0;1;
6292940;2022-06-18;21;s;m;20.1;19;;70;79;16.7;15.4;0;1;
6292941;2022-06-18;22;s;m;17.8;16.7;;73;84;16.4;15.3;0;1;
6292942;2022-06-18;23;s;m;15.9;14.4;;73;92;16.2;15.1;0;1;
6292943;2022-06-19;0;s;m;14.2;13.2;;81;99;15.9;14.8;0;1;
6292944;2022-06-19;1;s;m;13.1;12.1;;86;100;15.6;14.6;0;2;
6292945;2022-06-19;2;s;m;12.8;12.2;;90;100;15.3;14.4;0;2;
6292946;2022-06-19;3;s;m;13.1;12.4;;89;100;15.1;14.2;0;3;
6292947;2022-06-19;4;s;m;12.6;12;;92;100;14.9;14;0;3;
6292948;2022-06-19;5;s;m;12;11.4;;94;100;14.7;13.9;0;4;
6292949;2022-06-19;6;s;m;12;11.5;;96;100;14.5;13.7;0;5;
6292950;2022-06-19;7;s;m;13.3;12.8;;91;100;14.4;13.6;0;4;
6292951;2022-06-19;8;s;m;14.5;14;;86;100;14.4;13.6;0;3;
6292952;2022-06-19;9;s;m;14.9;14.6;;85;97;14.3;13.5;0;2;
6292953;2022-06-19;10;s;m;15.9;15.6;;78;87;14.3;13.6;0;2;
6292984;2022-06-19;11;s;m;17.4;17.3;;72;78;14.4;13.6;0;1;
6292985;2022-06-19;12;s;m;18.2;17.9;;69;79;14.5;13.6;0;1;
6292986;2022-06-19;13;s;m;17.5;17.9;;78;84;14.6;13.7;0;1;
6292987;2022-06-19;14;s;m;16.9;17;;83;93;14.7;13.8;0;1;
6292988;2022-06-19;15;s;m;16.4;16.5;;87;97;14.7;13.8;0.4;9;
6292989;2022-06-19;16;s;m;15;14.9;;95;100;14.7;13.8;0.1;54;
6292990;2022-06-19;17;s;m;15.1;14.9;;96;100;14.7;13.8;0;60;
6292991;2022-06-19;18;s;m;14.6;14.4;;96;100;14.6;13.8;0;61;
6292992;2022-06-19;19;s;m;14.2;14;;96;100;14.5;13.7;0;59;
6292993;2022-06-19;20;s;m;13.6;13.5;;97;100;14.5;13.7;0;56;
6292994;2022-06-19;21;s;m;13.1;13.2;;99;100;14.4;13.6;0.4;59;
6292995;2022-06-19;22;s;m;12.9;12.9;;100;100;14.3;13.5;0.1;64;
6292996;2022-06-19;23;s;m;12.8;12.7;;100;100;14.2;13.4;0;66;
6292997;2022-06-20;0;s;m;12.7;12.9;;100;100;14.2;13.4;0;68;
6292998;2022-06-20;1;s;m;12.5;12.7;;100;100;14.1;13.3;0;70;
6292999;2022-06-20;2;s;m;12.1;12.1;;100;100;14;13.2;0;69;
6293000;2022-06-20;3;s;m;11.7;11.8;;100;100;13.9;13.2;0;69;
6293001;2022-06-20;4;s;m;10.8;10.8;;100;100;13.8;13.1;0;69;
6293002;2022-06-20;5;s;m;10.2;10;;100;100;13.6;13;0;69;
6293003;2022-06-20;6;s;m;10.7;10.8;;100;100;13.5;12.8;0;70;
6293004;2022-06-20;7;s;m;12;11.3;;100;100;13.5;12.8;0;71;
6293005;2022-06-20;8;s;m;12.5;11.6;;100;100;13.4;12.8;0;70;
6293006;2022-06-20;9;s;m;13.4;12.5;;96;100;13.4;12.8;0;69;
6293037;2022-06-20;10;s;m;14.1;13.5;;88;100;13.4;12.7;0;59;
6293038;2022-06-20;11;s;m;15.2;14.6;;81;100;13.5;12.8;0;39;
6293039;2022-06-20;12;s;m;13.9;14.2;;85;100;13.7;12.9;0.4;22;
6293040;2022-06-20;13;s;m;16.5;17.1;;74;98;13.9;13;0;10;
6293041;2022-06-20;14;s;m;15.9;16.3;;77;97;14;13.1;0.5;13;
6293042;2022-06-20;15;s;m;15.4;15.8;;80;97;14.2;13.2;0;3;
6293043;2022-06-20;16;s;m;15.8;16.3;;73;91;14.3;13.3;0;2;
6293044;2022-06-20;17;s;m;14.7;14.8;;80;96;14.4;13.4;0.6;2;
6293045;2022-06-20;18;s;m;12.2;12.1;;92;100;14.3;13.3;0.8;74;
6293046;2022-06-20;19;s;m;12.5;13;;94;100;14.2;13.3;0.3;89;
6293047;2022-06-20;20;s;m;14;13.3;;86;100;14.2;13.3;0;91;
6293048;2022-06-20;21;s;m;13.4;12.3;;89;100;14.1;13.2;0;91;
6293049;2022-06-20;22;s;m;12.3;11.6;;92;100;13.9;13.1;0;91;
6293050;2022-06-20;23;s;m;11.3;10.9;;96;100;13.8;13;0;91;
6293051;2022-06-21;0;s;m;10.9;10.5;;96;100;13.7;12.9;0;91;
6293052;2022-06-21;1;s;m;10.4;10.1;;97;100;13.5;12.8;0;92;
6293053;2022-06-21;2;s;m;10.3;9.9;;98;100;13.4;12.7;0;92;
6293054;2022-06-21;3;s;m;10.2;9.9;;98;100;13.3;12.6;0;92;
6293055;2022-06-21;4;s;m;10.1;9.8;;99;100;13.2;12.5;0;93;
6293056;2022-06-21;5;s;m;9.8;9.5;;100;100;13;12.4;0;93;
6293057;2022-06-21;6;s;m;10.2;9.6;;100;100;13;12.4;0;94;
6293058;2022-06-21;7;s;m;11.5;10.8;;99;100;12.9;12.3;0;95;
6293059;2022-06-21;8;s;m;12.6;11.5;;97;100;12.9;12.3;0;95;
6293060;2022-06-21;9;s;m;13.9;12.3;;92;100;12.9;12.2;0;94;
6293061;2022-06-21;10;s;m;16.1;14.4;;83;100;13;12.3;0;92;
6293091;2022-06-21;11;s;m;18;17.4;;74;100;13.3;12.4;0;65;
6293092;2022-06-21;12;s;m;19.3;20.1;;68;83;13.6;12.7;0;8;
6293093;2022-06-21;13;s;m;20.1;21.6;;63;71;14;12.9;0;2;
6293094;2022-06-21;14;s;m;20.9;22.9;;60;65;14.4;13.2;0;2;
6293095;2022-06-21;15;s;m;21.9;24.1;;56;60;14.8;13.5;0;3;
6293096;2022-06-21;16;s;m;22.2;24.4;;54;58;15.1;13.8;0;2;
6293097;2022-06-21;17;s;m;22.3;24.6;;55;56;15.4;14;0;2;
